Time,Command,Host IP,Destination Port
2024-04-18 00:24:17,"attack type: normal - no attack, message: right",192.168.42.170,20568
2024-04-18 00:24:17,"attack type: icmp flood, message: left",190.75.220.163,96
2024-04-18 00:24:17,"attack type: normal - no attack, message: right",192.168.42.170,6762
2024-04-18 00:24:18,"attack type: normal - no attack, message: right",192.168.42.170,34399
2024-04-18 00:24:18,"attack type: normal - no attack, message: right",192.168.42.170,14824
2024-04-18 00:24:19,"attack type: normal - no attack, message: right",192.168.42.170,38010
2024-04-18 00:24:19,"attack type: normal - no attack, message: right",192.168.42.170,33984
2024-04-18 00:24:19,"attack type: normal - no attack, message: right",192.168.42.170,33708
2024-04-18 00:24:19,"attack type: normal - no attack, message: right",192.168.42.170,19324
2024-04-18 00:24:20,"attack type: normal - no attack, message: right",192.168.42.170,8447
2024-04-18 00:24:20,"attack type: normal - no attack, message: right",192.168.42.170,4801
2024-04-18 00:24:20,"attack type: normal - no attack, message: right",192.168.42.170,8826
2024-04-18 00:24:21,"attack type: normal - no attack, message: right",192.168.42.170,15782
2024-04-18 00:24:21,"attack type: normal - no attack, message: right",192.168.42.170,64565
2024-04-18 00:24:26,"attack type: normal - no attack, message: down",192.168.42.170,25432
2024-04-18 00:24:27,"attack type: normal - no attack, message: down",192.168.42.170,42060
2024-04-18 00:24:27,"attack type: normal - no attack, message: left",192.168.42.170,16143
2024-04-18 00:24:27,"attack type: normal - no attack, message: left",192.168.42.170,5521
2024-04-18 00:24:28,"attack type: normal - no attack, message: left",192.168.42.170,42628
2024-04-18 00:24:28,"attack type: normal - no attack, message: left",192.168.42.170,17382
2024-04-18 00:24:28,"attack type: normal - no attack, message: left",192.168.42.170,53243
2024-04-18 00:24:29,"attack type: normal - no attack, message: left",192.168.42.170,1243
2024-04-18 00:24:29,"attack type: normal - no attack, message: left",192.168.42.170,30619
2024-04-18 00:24:29,"attack type: normal - no attack, message: left",192.168.42.170,37154
2024-04-18 00:24:30,"attack type: normal - no attack, message: left",192.168.42.170,15353
2024-04-18 00:24:30,"attack type: normal - no attack, message: left",192.168.42.170,10351
2024-04-18 00:24:30,"attack type: normal - no attack, message: down",192.168.42.170,59168
2024-04-18 00:24:31,"attack type: normal - no attack, message: down",192.168.42.170,15713
2024-04-18 00:24:31,"attack type: normal - no attack, message: left",192.168.42.170,51460
2024-04-18 00:24:31,"attack type: normal - no attack, message: left",192.168.42.170,25922
2024-04-18 00:24:31,"attack type: normal - no attack, message: left",192.168.42.170,48017
2024-04-18 00:24:32,"attack type: normal - no attack, message: left",192.168.42.170,20361
2024-04-18 00:24:32,"attack type: normal - no attack, message: left",192.168.42.170,51959
2024-04-18 00:24:32,"attack type: normal - no attack, message: left",192.168.42.170,6470
2024-04-18 00:24:32,"attack type: normal - no attack, message: left",192.168.42.170,19849
2024-04-18 00:24:33,"attack type: normal - no attack, message: left",192.168.42.170,536
2024-04-18 00:24:33,"attack type: normal - no attack, message: left",192.168.42.170,62431
2024-04-18 00:24:33,"attack type: normal - no attack, message: left",192.168.42.170,9193
2024-04-18 00:24:39,"attack type: normal - no attack, message: up",192.168.42.170,41401
2024-04-18 00:24:40,"attack type: normal - no attack, message: right",192.168.42.170,15194
2024-04-18 00:24:40,"attack type: normal - no attack, message: up",192.168.42.170,9882
2024-04-18 00:24:40,"attack type: normal - no attack, message: right",192.168.42.170,35958
2024-04-18 00:24:41,"attack type: normal - no attack, message: up",192.168.42.170,54444
2024-04-18 00:24:41,"attack type: normal - no attack, message: up",192.168.42.170,17814
2024-04-18 00:24:41,"attack type: normal - no attack, message: right",192.168.42.170,42597
2024-04-18 00:24:41,"attack type: normal - no attack, message: right",192.168.42.170,23618
2024-04-18 00:24:42,"attack type: normal - no attack, message: up",192.168.42.170,35329
2024-04-18 00:24:42,"attack type: normal - no attack, message: up",192.168.42.170,23825
2024-04-18 00:24:42,"attack type: normal - no attack, message: right",192.168.42.170,4231
2024-04-18 00:24:42,"attack type: normal - no attack, message: right",192.168.42.170,40357
2024-04-18 00:24:43,"attack type: normal - no attack, message: right",192.168.42.170,23922
2024-04-18 00:24:43,"attack type: normal - no attack, message: right",192.168.42.170,38091
2024-04-18 00:24:43,"attack type: normal - no attack, message: up",192.168.42.170,32227
2024-04-18 00:24:43,"attack type: normal - no attack, message: right",192.168.42.170,5382
2024-04-18 00:24:44,"attack type: normal - no attack, message: right",192.168.42.170,26195
2024-04-18 00:24:44,"attack type: normal - no attack, message: up",192.168.42.170,47331
2024-04-18 00:24:44,"attack type: normal - no attack, message: right",192.168.42.170,63426
2024-04-18 00:24:44,"attack type: normal - no attack, message: right",192.168.42.170,26290
2024-04-18 00:24:45,"attack type: normal - no attack, message: right",192.168.42.170,54774
2024-04-18 00:24:45,"attack type: normal - no attack, message: right",192.168.42.170,3658
2024-04-18 00:24:45,"attack type: normal - no attack, message: up",192.168.42.170,2043
2024-04-18 00:24:45,"attack type: normal - no attack, message: up",192.168.42.170,27206
2024-04-18 00:24:45,"attack type: normal - no attack, message: right",192.168.42.170,15859
2024-04-18 00:24:46,"attack type: normal - no attack, message: right",192.168.42.170,44574
2024-04-18 00:24:52,"attack type: icmp flood, message: right",225.48.164.228,5112
2024-04-18 00:24:52,"attack type: normal - no attack, message: down",192.168.42.170,23257
2024-04-18 00:24:53,"attack type: normal - no attack, message: down",192.168.42.170,65330
2024-04-18 00:24:53,"attack type: normal - no attack, message: down",192.168.42.170,15429
2024-04-18 00:24:54,"attack type: normal - no attack, message: down",192.168.42.170,38705
2024-04-18 00:24:54,"attack type: normal - no attack, message: down",192.168.42.170,6594
2024-04-18 00:25:03,"attack type: normal - no attack, message: down",192.168.42.170,44359
2024-04-18 00:25:04,"attack type: normal - no attack, message: down",192.168.42.170,30451
2024-04-18 00:25:04,"attack type: normal - no attack, message: down",192.168.42.170,5276
2024-04-18 00:25:05,"attack type: normal - no attack, message: right",192.168.42.170,10955
2024-04-18 00:25:05,"attack type: normal - no attack, message: right",192.168.42.170,56776
2024-04-18 00:25:05,"attack type: normal - no attack, message: down",192.168.42.170,32075
2024-04-18 00:25:06,"attack type: normal - no attack, message: right",192.168.42.170,48355
2024-04-18 00:25:06,"attack type: normal - no attack, message: down",192.168.42.170,41908
2024-04-18 00:25:06,"attack type: normal - no attack, message: down",192.168.42.170,25077
2024-04-18 00:25:06,"attack type: normal - no attack, message: down",192.168.42.170,31479
2024-04-18 00:25:07,"attack type: normal - no attack, message: down",192.168.42.170,44815
2024-04-18 00:25:07,"attack type: normal - no attack, message: right",192.168.42.170,35333
2024-04-18 00:25:07,"attack type: normal - no attack, message: down",192.168.42.170,31914
2024-04-18 00:25:08,"attack type: normal - no attack, message: down",192.168.42.170,22335
2024-04-18 00:25:08,"attack type: normal - no attack, message: down",192.168.42.170,36154
2024-04-18 00:25:08,"attack type: normal - no attack, message: down",192.168.42.170,21929
2024-04-18 00:25:08,"attack type: normal - no attack, message: right",192.168.42.170,48969
2024-04-18 00:25:09,"attack type: normal - no attack, message: down",192.168.42.170,56633
2024-04-18 00:25:09,"attack type: normal - no attack, message: down",192.168.42.170,29589
2024-04-18 00:25:09,"attack type: normal - no attack, message: down",192.168.42.170,11947
2024-04-18 00:25:10,"attack type: normal - no attack, message: right",192.168.42.170,31811
2024-04-18 00:25:10,"attack type: normal - no attack, message: right",192.168.42.170,41998
2024-04-18 00:25:10,"attack type: normal - no attack, message: right",192.168.42.170,51160
2024-04-18 00:25:11,"attack type: normal - no attack, message: right",192.168.42.170,50344
2024-04-18 00:25:18,"attack type: normal - no attack, message: right",192.168.42.170,27659
2024-04-18 00:25:18,"attack type: normal - no attack, message: right",192.168.42.170,19041
2024-04-18 00:25:19,"attack type: normal - no attack, message: right",192.168.42.170,59806
2024-04-18 00:25:19,"attack type: normal - no attack, message: right",192.168.42.170,20528
2024-04-18 00:25:19,"attack type: normal - no attack, message: right",192.168.42.170,9620
2024-04-18 00:25:20,"attack type: normal - no attack, message: right",192.168.42.170,57077
2024-04-18 00:25:20,"attack type: normal - no attack, message: right",192.168.42.170,6258
2024-04-18 00:25:20,"attack type: normal - no attack, message: right",192.168.42.170,63294
2024-04-18 00:25:21,"attack type: normal - no attack, message: right",192.168.42.170,19519
2024-04-18 00:25:21,"attack type: normal - no attack, message: right",192.168.42.170,52466
2024-04-18 00:25:21,"attack type: normal - no attack, message: right",192.168.42.170,58316
2024-04-18 00:25:21,"attack type: normal - no attack, message: right",192.168.42.170,6809
2024-04-18 00:25:22,"attack type: normal - no attack, message: up",192.168.42.170,57759
2024-04-18 00:25:22,"attack type: normal - no attack, message: right",192.168.42.170,57406
2024-04-18 00:25:22,"attack type: normal - no attack, message: right",192.168.42.170,18441
2024-04-18 00:25:23,"attack type: normal - no attack, message: right",192.168.42.170,44986
2024-04-18 00:25:23,"attack type: normal - no attack, message: up",192.168.42.170,37741
2024-04-18 00:25:23,"attack type: normal - no attack, message: right",192.168.42.170,38688
2024-04-18 00:25:23,"attack type: normal - no attack, message: right",192.168.42.170,5713
2024-04-18 00:25:30,"attack type: normal - no attack, message: up",192.168.42.170,45738
2024-04-18 00:25:30,"attack type: normal - no attack, message: right",192.168.42.170,61211
2024-04-18 00:25:30,"attack type: normal - no attack, message: right",192.168.42.170,47494
2024-04-18 00:25:30,"attack type: normal - no attack, message: right",192.168.42.170,50310
2024-04-18 00:25:31,"attack type: normal - no attack, message: up",192.168.42.170,43407
2024-04-18 00:25:31,"attack type: normal - no attack, message: right",192.168.42.170,33797
2024-04-18 00:25:31,"attack type: normal - no attack, message: right",192.168.42.170,50657
2024-04-18 00:25:31,"attack type: normal - no attack, message: right",192.168.42.170,19707
2024-04-18 00:25:32,"attack type: normal - no attack, message: up",192.168.42.170,12114
2024-04-18 00:25:32,"attack type: normal - no attack, message: up",192.168.42.170,6782
2024-04-18 00:25:33,"attack type: normal - no attack, message: up",192.168.42.170,37737
2024-04-18 00:25:33,"attack type: icmp flood, message: right",245.252.30.217,42420
2024-04-18 00:25:33,"attack type: normal - no attack, message: up",192.168.42.170,41919
2024-04-18 00:25:39,"attack type: normal - no attack, message: right",192.168.42.170,31602
2024-04-18 00:25:40,"attack type: normal - no attack, message: right",192.168.42.170,65443
2024-04-18 00:25:40,"attack type: normal - no attack, message: right",192.168.42.170,13037
2024-04-18 00:25:40,"attack type: normal - no attack, message: right",192.168.42.170,38639
2024-04-18 00:25:41,"attack type: normal - no attack, message: right",192.168.42.170,59474
2024-04-18 00:25:41,"attack type: normal - no attack, message: right",192.168.42.170,53946
2024-04-18 00:25:41,"attack type: normal - no attack, message: right",192.168.42.170,39941
2024-04-18 00:25:41,"attack type: normal - no attack, message: right",192.168.42.170,29732
2024-04-18 00:25:42,"attack type: normal - no attack, message: right",192.168.42.170,18487
2024-04-18 00:25:42,"attack type: normal - no attack, message: up",192.168.42.170,49245
2024-04-18 00:25:42,"attack type: normal - no attack, message: up",192.168.42.170,60761
2024-04-18 00:25:43,"attack type: normal - no attack, message: right",192.168.42.170,19028
2024-04-18 00:25:43,"attack type: normal - no attack, message: right",192.168.42.170,51316
2024-04-18 00:25:43,"attack type: normal - no attack, message: right",192.168.42.170,23141
2024-04-18 00:25:44,"attack type: normal - no attack, message: up",192.168.42.170,46554
2024-04-18 00:25:44,"attack type: normal - no attack, message: right",192.168.42.170,9764
2024-04-18 00:25:44,"attack type: normal - no attack, message: right",192.168.42.170,10100
2024-04-18 00:25:44,"attack type: normal - no attack, message: right",192.168.42.170,17008
2024-04-18 00:25:45,"attack type: normal - no attack, message: right",192.168.42.170,65337
2024-04-18 00:25:51,"attack type: normal - no attack, message: down",192.168.42.170,53351
2024-04-18 00:25:51,"attack type: normal - no attack, message: down",192.168.42.170,7424
2024-04-18 00:25:51,"attack type: normal - no attack, message: down",192.168.42.170,61163
2024-04-18 00:25:51,"attack type: normal - no attack, message: down",192.168.42.170,37505
2024-04-18 00:25:52,"attack type: normal - no attack, message: down",192.168.42.170,32149
2024-04-18 00:25:52,"attack type: normal - no attack, message: down",192.168.42.170,28482
2024-04-18 00:25:52,"attack type: normal - no attack, message: down",192.168.42.170,3142
2024-04-18 00:25:53,"attack type: normal - no attack, message: right",192.168.42.170,54362
2024-04-18 00:25:53,"attack type: normal - no attack, message: right",192.168.42.170,38897
2024-04-18 00:25:53,"attack type: normal - no attack, message: down",192.168.42.170,10655
2024-04-18 00:25:54,"attack type: normal - no attack, message: down",192.168.42.170,14397
2024-04-18 00:25:54,"attack type: normal - no attack, message: down",192.168.42.170,61041
2024-04-18 00:25:55,"attack type: normal - no attack, message: down",192.168.42.170,61553
2024-04-18 00:25:55,"attack type: normal - no attack, message: down",192.168.42.170,19732
2024-04-18 00:25:55,"attack type: normal - no attack, message: down",192.168.42.170,40737
2024-04-18 00:25:55,"attack type: normal - no attack, message: down",192.168.42.170,62589
2024-04-18 00:25:56,"attack type: normal - no attack, message: right",192.168.42.170,17374
2024-04-18 00:25:56,"attack type: normal - no attack, message: right",192.168.42.170,16361
2024-04-18 00:25:56,"attack type: normal - no attack, message: right",192.168.42.170,57156
2024-04-18 00:25:57,"attack type: normal - no attack, message: right",192.168.42.170,51168
2024-04-18 00:25:57,"attack type: normal - no attack, message: right",192.168.42.170,26656
2024-04-18 00:25:57,"attack type: normal - no attack, message: right",192.168.42.170,18126
2024-04-18 00:25:57,"attack type: normal - no attack, message: right",192.168.42.170,9669
2024-04-18 00:25:58,"attack type: normal - no attack, message: right",192.168.42.170,41469
2024-04-18 00:25:58,"attack type: normal - no attack, message: right",192.168.42.170,48224
2024-04-18 00:25:58,"attack type: normal - no attack, message: right",192.168.42.170,52025
2024-04-18 00:25:58,"attack type: normal - no attack, message: right",192.168.42.170,34271
2024-04-18 00:25:58,"attack type: normal - no attack, message: right",192.168.42.170,42358
2024-04-18 00:25:59,"attack type: normal - no attack, message: right",192.168.42.170,42730
2024-04-18 00:25:59,"attack type: normal - no attack, message: right",192.168.42.170,10035
2024-04-18 00:25:59,"attack type: normal - no attack, message: right",192.168.42.170,61827
2024-04-18 00:26:00,"attack type: normal - no attack, message: right",192.168.42.170,47698
2024-04-18 00:26:00,"attack type: normal - no attack, message: right",192.168.42.170,20442
2024-04-18 00:26:06,"attack type: normal - no attack, message: right",192.168.42.170,55819
2024-04-18 00:26:07,"attack type: normal - no attack, message: left",192.168.42.170,10049
2024-04-18 00:26:07,"attack type: normal - no attack, message: left",192.168.42.170,52447
2024-04-18 00:26:07,"attack type: normal - no attack, message: left",192.168.42.170,54949
2024-04-18 00:26:08,"attack type: normal - no attack, message: left",192.168.42.170,33285
2024-04-18 00:26:08,"attack type: normal - no attack, message: left",192.168.42.170,49543
2024-04-18 00:26:08,"attack type: normal - no attack, message: left",192.168.42.170,18886
2024-04-18 00:26:08,"attack type: normal - no attack, message: left",192.168.42.170,35812
2024-04-18 00:26:09,"attack type: normal - no attack, message: left",192.168.42.170,30378
2024-04-18 00:26:09,"attack type: normal - no attack, message: left",192.168.42.170,58893
2024-04-18 00:26:09,"attack type: normal - no attack, message: left",192.168.42.170,65174
2024-04-18 00:26:09,"attack type: normal - no attack, message: left",192.168.42.170,22821
2024-04-18 00:26:10,"attack type: normal - no attack, message: left",192.168.42.170,10967
2024-04-18 00:26:10,"attack type: normal - no attack, message: left",192.168.42.170,10321
2024-04-18 00:26:10,"attack type: normal - no attack, message: left",192.168.42.170,28458
2024-04-18 00:26:10,"attack type: normal - no attack, message: left",192.168.42.170,38076
2024-04-18 00:26:11,"attack type: normal - no attack, message: left",192.168.42.170,61335
2024-04-18 00:26:11,"attack type: normal - no attack, message: left",192.168.42.170,36598
2024-04-18 00:26:11,"attack type: normal - no attack, message: left",192.168.42.170,13495
2024-04-18 00:26:11,"attack type: normal - no attack, message: left",192.168.42.170,3349
2024-04-18 00:26:12,"attack type: normal - no attack, message: left",192.168.42.170,19292
2024-04-18 00:26:12,"attack type: normal - no attack, message: left",192.168.42.170,15053
2024-04-18 00:26:12,"attack type: normal - no attack, message: left",192.168.42.170,9447
2024-04-18 00:26:19,"attack type: normal - no attack, message: left",192.168.42.170,37277
2024-04-18 00:26:19,"attack type: normal - no attack, message: left",192.168.42.170,24497
2024-04-18 00:26:19,"attack type: normal - no attack, message: left",192.168.42.170,55634
2024-04-18 00:26:20,"attack type: normal - no attack, message: left",192.168.42.170,23329
2024-04-18 00:26:20,"attack type: normal - no attack, message: left",192.168.42.170,16452
2024-04-18 00:26:20,"attack type: normal - no attack, message: left",192.168.42.170,22609
2024-04-18 00:26:21,"attack type: normal - no attack, message: left",192.168.42.170,29580
2024-04-18 00:26:21,"attack type: normal - no attack, message: left",192.168.42.170,52781
2024-04-18 00:26:21,"attack type: normal - no attack, message: left",192.168.42.170,61987
2024-04-18 00:26:22,"attack type: normal - no attack, message: left",192.168.42.170,58625
2024-04-18 00:26:22,"attack type: normal - no attack, message: left",192.168.42.170,12006
2024-04-18 00:26:23,"attack type: normal - no attack, message: left",192.168.42.170,27795
2024-04-18 00:26:23,"attack type: normal - no attack, message: left",192.168.42.170,48486
2024-04-18 00:26:23,"attack type: normal - no attack, message: left",192.168.42.170,35982
2024-04-18 00:26:23,"attack type: normal - no attack, message: left",192.168.42.170,11529
2024-04-18 00:26:24,"attack type: normal - no attack, message: left",192.168.42.170,64568
2024-04-18 00:26:24,"attack type: normal - no attack, message: left",192.168.42.170,29805
2024-04-18 00:26:24,"attack type: normal - no attack, message: left",192.168.42.170,17830
2024-04-18 00:26:25,"attack type: normal - no attack, message: left",192.168.42.170,25308
2024-04-18 00:26:31,"attack type: normal - no attack, message: right",192.168.42.170,39016
2024-04-18 00:26:31,"attack type: normal - no attack, message: right",192.168.42.170,25290
2024-04-18 00:26:32,"attack type: normal - no attack, message: right",192.168.42.170,22123
2024-04-18 00:26:38,"attack type: normal - no attack, message: down",192.168.42.170,62257
2024-04-18 00:26:38,"attack type: normal - no attack, message: right",192.168.42.170,14031
2024-04-18 00:26:39,"attack type: normal - no attack, message: down",192.168.42.170,51966
2024-04-18 00:26:39,"attack type: normal - no attack, message: down",192.168.42.170,2480
2024-04-18 00:26:39,"attack type: normal - no attack, message: right",192.168.42.170,9205
2024-04-18 00:26:39,"attack type: normal - no attack, message: right",192.168.42.170,59204
2024-04-18 00:26:39,"attack type: normal - no attack, message: right",192.168.42.170,40364
2024-04-18 00:26:46,"attack type: normal - no attack, message: down",192.168.42.170,8845
2024-04-18 00:26:46,"attack type: normal - no attack, message: down",192.168.42.170,35473
2024-04-18 00:26:46,"attack type: normal - no attack, message: down",192.168.42.170,59189
2024-04-18 00:26:47,"attack type: normal - no attack, message: down",192.168.42.170,31861
2024-04-18 00:26:47,"attack type: normal - no attack, message: down",192.168.42.170,21704
2024-04-18 00:26:47,"attack type: normal - no attack, message: down",192.168.42.170,7406
2024-04-18 00:26:47,"attack type: normal - no attack, message: left",192.168.42.170,61618
2024-04-18 00:26:48,"attack type: normal - no attack, message: down",192.168.42.170,44702
2024-04-18 00:26:48,"attack type: normal - no attack, message: down",192.168.42.170,58597
2024-04-18 00:26:48,"attack type: normal - no attack, message: down",192.168.42.170,45373
2024-04-18 00:26:48,"attack type: normal - no attack, message: down",192.168.42.170,59077
2024-04-18 00:26:49,"attack type: normal - no attack, message: down",192.168.42.170,12094
2024-04-18 00:26:49,"attack type: normal - no attack, message: left",192.168.42.170,1035
2024-04-18 00:26:49,"attack type: normal - no attack, message: left",192.168.42.170,33720
2024-04-18 00:26:49,"attack type: normal - no attack, message: left",192.168.42.170,34918
2024-04-18 00:26:50,"attack type: normal - no attack, message: left",192.168.42.170,23550
2024-04-18 00:26:50,"attack type: normal - no attack, message: down",192.168.42.170,46051
2024-04-18 00:26:50,"attack type: normal - no attack, message: down",192.168.42.170,38653
2024-04-18 00:26:50,"attack type: normal - no attack, message: down",192.168.42.170,23357
2024-04-18 00:26:51,"attack type: normal - no attack, message: left",192.168.42.170,54490
2024-04-18 00:26:51,"attack type: normal - no attack, message: left",192.168.42.170,48355
2024-04-18 00:26:51,"attack type: normal - no attack, message: left",192.168.42.170,40143
2024-04-18 00:26:52,"attack type: normal - no attack, message: down",192.168.42.170,46532
2024-04-18 00:26:52,"attack type: normal - no attack, message: down",192.168.42.170,16693
2024-04-18 00:26:52,"attack type: normal - no attack, message: left",192.168.42.170,29561
2024-04-18 00:26:53,"attack type: normal - no attack, message: left",192.168.42.170,38598
2024-04-18 00:26:53,"attack type: normal - no attack, message: left",192.168.42.170,36666
2024-04-18 00:26:53,"attack type: normal - no attack, message: left",192.168.42.170,5656
2024-04-18 00:26:54,"attack type: normal - no attack, message: left",192.168.42.170,50694
2024-04-18 00:26:54,"attack type: normal - no attack, message: left",192.168.42.170,2589
2024-04-18 00:26:54,"attack type: normal - no attack, message: left",192.168.42.170,9622
2024-04-18 00:26:55,"attack type: normal - no attack, message: left",192.168.42.170,31529
2024-04-18 00:26:55,"attack type: normal - no attack, message: left",192.168.42.170,52119
2024-04-18 00:26:56,"attack type: normal - no attack, message: left",192.168.42.170,20059
2024-04-18 00:26:56,"attack type: port scan attack, message: up",194.160.1.83,35800
2024-04-18 00:26:57,"attack type: port scan attack, message: up",194.160.1.83,44155
2024-04-18 00:26:57,"attack type: port scan attack, message: up",194.160.1.83,61993
2024-04-18 00:27:00,"attack type: normal - no attack, message: down",192.168.42.170,37856
2024-04-18 00:27:02,"attack type: port scan attack, message: up",194.160.1.83,43332
2024-04-18 00:27:03,"attack type: normal - no attack, message: up",192.168.42.170,32184
2024-04-18 00:27:03,"attack type: normal - no attack, message: up",192.168.42.170,2695
2024-04-18 00:27:04,"attack type: normal - no attack, message: up",192.168.42.170,47442
2024-04-18 00:27:04,"attack type: normal - no attack, message: up",192.168.42.170,1374
2024-04-18 00:27:04,"attack type: normal - no attack, message: up",192.168.42.170,16741
2024-04-18 00:27:04,"attack type: normal - no attack, message: up",192.168.42.170,57427
2024-04-18 00:27:05,"attack type: normal - no attack, message: up",192.168.42.170,51334
2024-04-18 00:27:05,"attack type: normal - no attack, message: up",192.168.42.170,8914
2024-04-18 00:27:05,"attack type: normal - no attack, message: up",192.168.42.170,53036
2024-04-18 00:27:06,"attack type: normal - no attack, message: up",192.168.42.170,1311
2024-04-18 00:27:06,"attack type: normal - no attack, message: up",192.168.42.170,2706
2024-04-18 00:27:07,"attack type: normal - no attack, message: up",192.168.42.170,39317
2024-04-18 00:27:07,"attack type: normal - no attack, message: up",192.168.42.170,33251
2024-04-18 00:27:07,"attack type: normal - no attack, message: up",192.168.42.170,9787
2024-04-18 00:27:08,"attack type: normal - no attack, message: up",192.168.42.170,3383
2024-04-18 00:27:08,"attack type: normal - no attack, message: up",192.168.42.170,12755
2024-04-18 00:27:08,"attack type: normal - no attack, message: up",192.168.42.170,39954
2024-04-18 00:27:08,"attack type: normal - no attack, message: up",192.168.42.170,7698
2024-04-18 00:27:15,"attack type: normal - no attack, message: down",192.168.42.170,60769
2024-04-18 00:27:15,"attack type: normal - no attack, message: down",192.168.42.170,5352
2024-04-18 00:27:15,"attack type: normal - no attack, message: down",192.168.42.170,59681
2024-04-18 00:27:16,"attack type: normal - no attack, message: down",192.168.42.170,7812
2024-04-18 00:27:17,"attack type: normal - no attack, message: down",192.168.42.170,45598
2024-04-18 00:27:17,"attack type: normal - no attack, message: down",192.168.42.170,20141
2024-04-18 00:27:24,"attack type: normal - no attack, message: down",192.168.42.170,53692
2024-04-18 00:27:25,"attack type: normal - no attack, message: down",192.168.42.170,36500
2024-04-18 00:27:25,"attack type: normal - no attack, message: down",192.168.42.170,49483
2024-04-18 00:27:25,"attack type: normal - no attack, message: down",192.168.42.170,25458
2024-04-18 00:27:26,"attack type: normal - no attack, message: down",192.168.42.170,10502
2024-04-18 00:27:26,"attack type: normal - no attack, message: down",192.168.42.170,50648
2024-04-18 00:27:26,"attack type: normal - no attack, message: down",192.168.42.170,16440
2024-04-18 00:27:26,"attack type: normal - no attack, message: down",192.168.42.170,55550
2024-04-18 00:27:27,"attack type: normal - no attack, message: down",192.168.42.170,19016
2024-04-18 00:27:27,"attack type: normal - no attack, message: down",192.168.42.170,23728
2024-04-18 00:27:27,"attack type: normal - no attack, message: down",192.168.42.170,39627
2024-04-18 00:27:27,"attack type: normal - no attack, message: down",192.168.42.170,65527
2024-04-18 00:27:28,"attack type: normal - no attack, message: down",192.168.42.170,53157
2024-04-18 00:27:28,"attack type: normal - no attack, message: down",192.168.42.170,13366
2024-04-18 00:27:29,"attack type: normal - no attack, message: down",192.168.42.170,34839
2024-04-18 00:27:29,"attack type: normal - no attack, message: down",192.168.42.170,25959
2024-04-18 00:27:40,"attack type: normal - no attack, message: right",192.168.42.170,18066
2024-04-18 00:27:41,"attack type: normal - no attack, message: down",192.168.42.170,16908
2024-04-18 00:27:41,"attack type: normal - no attack, message: right",192.168.42.170,54647
2024-04-18 00:27:41,"attack type: normal - no attack, message: down",192.168.42.170,31315
2024-04-18 00:27:42,"attack type: normal - no attack, message: right",192.168.42.170,52365
2024-04-18 00:27:42,"attack type: normal - no attack, message: down",192.168.42.170,30622
2024-04-18 00:27:42,"attack type: normal - no attack, message: right",192.168.42.170,35525
2024-04-18 00:27:42,"attack type: normal - no attack, message: down",192.168.42.170,44077
2024-04-18 00:27:43,"attack type: normal - no attack, message: down",192.168.42.170,61948
2024-04-18 00:27:43,"attack type: normal - no attack, message: down",192.168.42.170,42939
2024-04-18 00:27:43,"attack type: normal - no attack, message: down",192.168.42.170,39580
2024-04-18 00:27:43,"attack type: normal - no attack, message: right",192.168.42.170,36654
2024-04-18 00:27:44,"attack type: normal - no attack, message: right",192.168.42.170,42909
2024-04-18 00:27:44,"attack type: normal - no attack, message: right",192.168.42.170,19184
2024-04-18 00:27:44,"attack type: normal - no attack, message: right",192.168.42.170,31886
2024-04-18 00:27:44,"attack type: port scan attack, message: up",98.40.92.125,24118
2024-04-18 00:27:44,"attack type: normal - no attack, message: right",192.168.42.170,15753
2024-04-18 00:27:45,"attack type: normal - no attack, message: right",192.168.42.170,32581
2024-04-18 00:27:45,"attack type: normal - no attack, message: down",192.168.42.170,29822
2024-04-18 00:27:45,"attack type: normal - no attack, message: right",192.168.42.170,33963
2024-04-18 00:27:46,"attack type: normal - no attack, message: right",192.168.42.170,42889
2024-04-18 00:27:46,"attack type: normal - no attack, message: right",192.168.42.170,54212
2024-04-18 00:27:46,"attack type: port scan attack, message: up",98.40.92.125,53354
2024-04-18 00:27:47,"attack type: normal - no attack, message: right",192.168.42.170,63294
2024-04-18 00:27:53,"attack type: normal - no attack, message: left",192.168.42.170,5895
2024-04-18 00:27:53,"attack type: normal - no attack, message: left",192.168.42.170,56040
2024-04-18 00:27:54,"attack type: normal - no attack, message: left",192.168.42.170,62064
2024-04-18 00:27:54,"attack type: normal - no attack, message: left",192.168.42.170,11217
2024-04-18 00:27:54,"attack type: normal - no attack, message: left",192.168.42.170,45077
2024-04-18 00:27:54,"attack type: normal - no attack, message: left",192.168.42.170,1226
2024-04-18 00:27:55,"attack type: normal - no attack, message: left",192.168.42.170,31224
2024-04-18 00:27:56,"attack type: normal - no attack, message: left",192.168.42.170,460
2024-04-18 00:27:56,"attack type: normal - no attack, message: left",192.168.42.170,63636
2024-04-18 00:27:56,"attack type: normal - no attack, message: left",192.168.42.170,39056
2024-04-18 00:27:57,"attack type: normal - no attack, message: left",192.168.42.170,63057
2024-04-18 00:27:57,"attack type: normal - no attack, message: left",192.168.42.170,56443
2024-04-18 00:27:58,"attack type: normal - no attack, message: left",192.168.42.170,60661
2024-04-18 00:27:58,"attack type: normal - no attack, message: left",192.168.42.170,61952
2024-04-18 00:27:58,"attack type: normal - no attack, message: left",192.168.42.170,59141
2024-04-18 00:27:59,"attack type: normal - no attack, message: down",192.168.42.170,46130
